Port Security,World Water Body,Railway,Cranes - Floating,Supplies - Provisions,Communications - Telefax,Publication Link,Facilities - Wharves,Harbor Type,Facilities - Ice Mooring,UN/LOCODE,Entrance Restriction - Ice,OID,Supplies - Fuel Oil,Services - Navigation Equipment,Offshore Maximum Vessel Beam (m),Facilities - Liquid Bulk,IHO S-57 Electronic Navigational Chart,Underkeel Clearance Management System,Pilotage - Advisable,Country Code,Region Name,Quarantine - Pratique,Harbor Use,Facilities - Med Mooring,IHO S-130 Sea Area,Facilities - Dangerous Cargo Anchorage,Lifts - 0-24 Tons,Services - Electrical Repair,Offshore Maximum Vessel Length (m),Facilities - Oil Terminal,Tidal Range (m),Vessel Traffic Service,First Port of Entry,Cranes - Fixed,Supplies - Engine,Estimated Time of Arrival Message,Search and Rescue,Entrance Restriction - Tide,Pilotage - Available,Communications - Radiotelephone,NAVAREA,Quarantine - Other,Anchorage Depth (m),Main Port Name,Facilities - Container,Services - Electricity,Pilotage - Local Assistance,Degaussing,Channel Depth (m),Dirty Ballast Disposal,Latitude,Supplies - Potable Water,Traffic Separation Scheme,World Port Index Number,Quarantine - Sanitation,Maximum Vessel Beam (m),Facilities - Beach Mooring,geometry,Communications - Telephone,Shelter Afforded,Oil Terminal Depth (m),Chemical Holding Tank Disposal,Maximum Vessel Draft (m),Supplies - Deck,Cranes Container,US Representative,Facilities - Solid Bulk,Entrance Restriction - Heavy Swell,Communications - Rail,Lifts - 100+ Tons,Alternate Port Name,Facilities - Breakbulk,Facilities - Anchorage,Services - Longshoremen,Sailing Direction or Publication,Facilities - Ro-Ro,Services -Diving,Entrance Restriction - Other,Facilities - Other,Longitude,Repairs,Dry Dock,Digital Nautical Chart,Maximum Vessel Length (m),Offshore Maximum Vessel Draft (m),Supplies - Aviation Fuel,Pilotage - Compulsory,Good Holding Ground,Overhead Limits,Communications - Airport,Tugs - Assistance,Lifts - 50-100 Tons,Supplies - Diesel Oil,Turning Area,Lifts - 25-49 Tons,Harbor Size,Garbage Disposal,Services - Ice Breaking,Facilities - LNG Terminal,Communications - Radio,Services -Steam,Liquified Natural Gas Terminal Depth (m),Cargo Pier Depth (m),Cranes - Mobile,Tugs - Salvage,Medical Facilities,IHO S-101 Electronic Navigational Chart,Standard Nautical Chart,Entrance Width (m)
Unknown,Red Sea; Indian Ocean,Unknown,Unknown,Unknown,Unknown,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub172bk.pdf&type=view,Unknown,Coastal (Natural),Unknown,,Unknown,21.0,Unknown,Unknown,0.0,Unknown,,Unknown,Unknown,Sudan,Sudan -- 47910,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,0.0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Yes,IX,Unknown,0.0,Al Khair Oil Terminal,Unknown,Unknown,Unknown,Unknown,0.0,Unknown,19.583333,Unknown,Unknown,47942.0,Unknown,0.0,Unknown,POINT (37.25 19.583333),Yes,Unknown,14.0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Sailing Directions Pub. 172 (Enroute) - Red Sea and the Persian Gulf,Unknown,Unknown,Unknown,Unknown,37.25,Unknown,Unknown,"a1047940, coa10g, gen10c",0.0,0.0,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Small,Unknown,Unknown,Unknown,Yes,Unknown,0.0,0.0,Unknown,Unknown,Unknown,,62142.0,0.0
Unknown,North Atlantic Ocean,Unknown,Unknown,Yes,Unknown,https://nauticalcharts.noaa.gov/publications/coast-pilot/files/cp1/CPB1_WEB.pdf,Yes,Coastal (Natural),Unknown,,Yes,22.0,Yes,Unknown,0.0,Unknown,,Unknown,Unknown,United States,United States E Coast -- 6585,Yes,Unknown,Unknown,,Unknown,Unknown,Unknown,0.0,Unknown,3.4,Unknown,No,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,IV,Unknown,1.8,Corea,Unknown,Unknown,Unknown,Unknown,1.8,No,44.4,Yes,Unknown,6670.0,Yes,0.0,Unknown,POINT (-67.966667 44.4),Yes,Fair,0.0,Unknown,0.0,Unknown,Unknown,No,Unknown,Yes,Unknown,Unknown,,Unknown,Unknown,Unknown,U.S. Coast Pilot 1 - Atlantic Coast: Eastport ME to Cape Cod MA,Unknown,Unknown,Yes,Unknown,-67.966667,Unknown,Unknown,"a1806700, coa18b, gen18a",0.0,0.0,Unknown,No,Yes,No,Unknown,No,Unknown,Yes,Yes,Unknown,Very Small,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,1.8,Unknown,No,Unknown,,13324.0,0.0
Unknown,Celebes Sea; North Pacific Ocean,Unknown,Unknown,Yes,Unknown,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub162bk.pdf&type=view,Unknown,Coastal (Natural),Unknown,,Unknown,23.0,Unknown,Unknown,0.0,Unknown,,Unknown,Unknown,Philippines,Philippine Islands -- 57960,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,0.0,Unknown,5.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,XI,Unknown,23.2,Margosatubig,Unknown,Unknown,Unknown,Unknown,17.1,Unknown,7.583333,Yes,Unknown,59550.0,Unknown,0.0,Unknown,POINT (123.166667 7.583333),Unknown,Excellent,0.0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,Unknown,Yes,Unknown,Sailing Directions Pub. 162 (Enroute) - Philippine Islands,Unknown,Unknown,Yes,Unknown,123.166667,Unknown,Unknown,"coa11h, gen11b",0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Very Small,Unknown,Unknown,Unknown,Yes,Unknown,0.0,3.4,Unknown,Unknown,Yes,,92190.0,0.0
Unknown,Mediterranean Sea; North Atlantic Ocean,Small,Unknown,Yes,Unknown,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub131bk.pdf&type=view,Yes,Coastal (Breakwater),Unknown,,Unknown,24.0,Yes,Unknown,0.0,Unknown,,Unknown,Unknown,Algeria,Algeria -- 45470,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,0.0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,III,Unknown,23.2,Arzew El Djedid,Unknown,Unknown,Unknown,Unknown,7.9,No,35.816667,Yes,Unknown,45635.0,Unknown,0.0,Unknown,POINT (-0.25 35.816667),No,Poor,12.5,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,,Unknown,Unknown,Unknown,Sailing Directions Pub. 131 (Enroute) - Western Mediterranean,Unknown,Unknown,Yes,Unknown,-0.25,,Unknown,"a0845640, coa08o, gen08b, h0845630",0.0,0.0,Unknown,Yes,No,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Small,Yes,Unknown,Unknown,Yes,Unknown,0.0,0.0,Unknown,Unknown,Yes,,52262.0,0.0
Unknown,North Atlantic Ocean,Unknown,Unknown,Unknown,Unknown,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub143bk.pdf&type=view,Yes,River (Natural),Unknown,,Unknown,25.0,Unknown,Unknown,0.0,Unknown,,Unknown,Yes,Senegal,Senegal -- 45817,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,0.0,Unknown,1.0,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,II,Unknown,9.4,Karabane,Unknown,Unknown,Yes,Unknown,3.4,Unknown,12.566667,Unknown,Unknown,45822.0,Unknown,0.0,Unknown,POINT (-16.666667 12.566667),Yes,Good,7.9,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Carabane,Unknown,Unknown,Unknown,Sailing Directions Pub. 143 (Enroute) - West Coast of Europe and Northwest Africa,Unknown,Unknown,Yes,Unknown,-16.666667,Unknown,Unknown,"coa01b, gen01a",0.0,0.0,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Very Small,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,3.4,Unknown,Unknown,Unknown,,51560.0,0.0
Unknown,South Pacific Ocean,Unknown,Unknown,Unknown,Unknown,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub124bk.pdf&type=view,Unknown,Coastal (Natural),Unknown,,No,26.0,Unknown,Unknown,0.0,Unknown,,Unknown,Unknown,Chile,Chile -- 14070,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,0.0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,XV,Unknown,7.9,Caleta Mina Elena,Unknown,Unknown,Unknown,Unknown,0.0,Unknown,-52.683333,Yes,Unknown,14175.0,Unknown,0.0,Unknown,POINT (-71.9 -52.683333),Unknown,Fair,0.0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Mina Elena,Unknown,Yes,Unknown,Sailing Directions Pub. 124 (Enroute) - East Coast of South America,Unknown,Unknown,No,Unknown,-71.9,Unknown,Unknown,"coa07h, gen07a",0.0,0.0,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Very Small,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,,22410.0,0.0
Unknown,North Atlantic Ocean,Unknown,Unknown,Yes,Unknown,https://nauticalcharts.noaa.gov/publications/coast-pilot/files/cp1/CPB1_WEB.pdf,Yes,Coastal (Natural),Unknown,,No,27.0,Unknown,Unknown,0.0,Unknown,,Unknown,Unknown,United States,United States E Coast -- 6585,Yes,Unknown,Unknown,,Unknown,Unknown,Unknown,0.0,Unknown,2.7,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,IV,Unknown,3.4,Monhegan,Unknown,Unknown,Unknown,Unknown,3.4,No,43.766667,Unknown,Unknown,6970.0,No,0.0,Unknown,POINT (-69.316667 43.766667),Yes,Poor,0.0,Unknown,0.0,Unknown,Unknown,No,Unknown,No,Unknown,Unknown,,Unknown,Unknown,Unknown,U.S. Coast Pilot 1 - Atlantic Coast: Eastport ME to Cape Cod MA,Unknown,Unknown,Yes,Unknown,-69.316667,Unknown,Unknown,"a1806920, coa18a, gen18a",0.0,0.0,Unknown,No,No,No,Unknown,No,Unknown,Unknown,Unknown,Unknown,Very Small,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,3.4,Unknown,No,Unknown,,13301.0,0.0
Unknown,North Atlantic Ocean,Unknown,Unknown,Yes,Unknown,https://nauticalcharts.noaa.gov/publications/coast-pilot/files/cp1/CPB1_WEB.pdf,Yes,Coastal (Natural),Unknown,,No,28.0,Unknown,Unknown,0.0,Unknown,,Unknown,Unknown,United States,United States E Coast -- 6585,Yes,Unknown,Unknown,,Unknown,Yes,Unknown,0.0,Unknown,0.0,Unknown,Yes,Yes,Unknown,No,Unknown,No,Yes,Unknown,IV,Unknown,3.4,Northeast Harbor,Unknown,Unknown,Unknown,Unknown,3.4,No,44.3,Yes,Unknown,6710.0,No,0.0,Unknown,POINT (-68.283333 44.3),Yes,Fair,0.0,Unknown,0.0,Unknown,Unknown,No,Unknown,No,Unknown,Unknown,,Unknown,Unknown,Unknown,U.S. Coast Pilot 1 - Atlantic Coast: Eastport ME to Cape Cod MA,Unknown,Unknown,Yes,Unknown,-68.283333,Limited,Unknown,"a1806700, coa18b, gen18a",0.0,0.0,Unknown,Yes,Yes,No,Unknown,No,Unknown,Yes,Yes,Unknown,Very Small,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,1.8,Unknown,No,Unknown,,13321.0,0.0
Unknown,North Atlantic Ocean,Unknown,Unknown,Yes,Unknown,https://nauticalcharts.noaa.gov/publications/coast-pilot/files/cp1/CPB1_WEB.pdf,Yes,Coastal (Natural),Unknown,,No,29.0,Yes,Unknown,0.0,Unknown,,Unknown,Unknown,United States,United States E Coast -- 6585,Yes,Unknown,Unknown,,Unknown,Unknown,Yes,0.0,Unknown,0.0,Unknown,No,Unknown,Unknown,No,Unknown,No,No,Unknown,IV,Unknown,11.0,Bucks Harbor,Unknown,Unknown,Unknown,Unknown,6.4,No,44.333333,Yes,Unknown,6800.0,No,0.0,Unknown,POINT (-68.733333 44.333333),Yes,Good,0.0,Unknown,0.0,Unknown,Unknown,No,Unknown,No,Unknown,Unknown,South Brooksville,Unknown,Unknown,Unknown,U.S. Coast Pilot 1 - Atlantic Coast: Eastport ME to Cape Cod MA,Unknown,Unknown,Yes,Unknown,-68.733333,Unknown,Unknown,"a1806920, coa18a, gen18a",0.0,0.0,Unknown,No,Yes,No,Unknown,No,Unknown,Yes,Unknown,Unknown,Very Small,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,3.4,Unknown,No,Unknown,,13309.0,0.0
Unknown,North Atlantic Ocean,Unknown,Unknown,Yes,Unknown,https://nauticalcharts.noaa.gov/publications/coast-pilot/files/cp1/CPB1_WEB.pdf,Yes,Coastal (Breakwater),Unknown,,No,30.0,Yes,Unknown,0.0,Unknown,,Unknown,Unknown,United States,United States E Coast -- 6585,Yes,Unknown,Unknown,,Unknown,Unknown,Unknown,0.0,Unknown,2.7,Unknown,No,Unknown,Unknown,No,Unknown,Yes,No,Unknown,IV,Unknown,3.4,Matinicus,Unknown,Unknown,Unknown,Unknown,6.4,No,43.866667,Yes,Unknown,6830.0,No,0.0,Unknown,POINT (-68.883333 43.866667),Yes,Fair,0.0,Unknown,0.0,Unknown,Unknown,No,Unknown,No,Unknown,Unknown,,Unknown,Unknown,Unknown,U.S. Coast Pilot 1 - Atlantic Coast: Eastport ME to Cape Cod MA,Unknown,Unknown,Yes,Unknown,-68.883333,Unknown,Unknown,"a1806920, coa18a, gen18a",0.0,0.0,Unknown,No,Unknown,No,Unknown,No,Unknown,Yes,Unknown,Unknown,Very Small,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,1.8,Unknown,No,Unknown,,13303.0,0.0
Unknown,Bay of Bengal; Indian Ocean,Small,Unknown,Yes,Yes,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub173bk.pdf&type=view,Unknown,Open Roadstead,Unknown,,No,31.0,Unknown,Unknown,0.0,Unknown,,Unknown,No,India,India East Coast -- 49310,Yes,Unknown,Unknown,,Unknown,Unknown,Yes,0.0,Unknown,1.0,Unknown,Yes,Unknown,Unknown,Yes,Unknown,No,No,Unknown,VIII,Unknown,14.0,Machilipatnam,Unknown,Unknown,No,Unknown,14.0,No,16.15,Yes,Unknown,49460.0,Unknown,0.0,Unknown,POINT (81.166667 16.15),Unknown,Poor,14.0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,,Unknown,Yes,Yes,Sailing Directions Pub. 173 (Enroute) - India and the Bay of Bengal,Unknown,Unknown,Yes,Unknown,81.166667,Limited,Unknown,"coa03l, gen03a, h0349460",0.0,0.0,Unknown,No,Yes,No,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Very Small,Unknown,Unknown,Unknown,Yes,Unknown,0.0,12.5,Unknown,Unknown,Yes,,63280.0,0.0
Unknown,South China Sea; North Pacific Ocean,Unknown,Unknown,No,Yes,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub161bk.pdf&type=view,Unknown,Open Roadstead,Unknown,,Unknown,32.0,No,Unknown,0.0,Unknown,,Unknown,Yes,Malaysia,Malaysia -- 49820,Unknown,Unknown,Yes,,Unknown,Yes,Unknown,0.0,Unknown,3.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,XI,Unknown,23.2,Malong Marine Terminal,Unknown,Unknown,Yes,Unknown,23.2,No,4.633333,No,Unknown,49875.0,Yes,0.0,Unknown,POINT (104.816667 4.633333),Unknown,Poor,23.2,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,Unknown,Yes,Unknown,Sailing Directions Pub. 161 (Enroute) - South China Sea and Gulf of Thailand,Unknown,Unknown,Yes,Unknown,104.816667,,Unknown,"coa03b, gen03a",0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Very Small,No,Unknown,Unknown,Yes,Unknown,0.0,0.0,Yes,Yes,No,,93110.0,0.0
Unknown,Bransfield Strait; Drake Passage; South Atlantic Ocean,Unknown,Unknown,Unknown,Unknown,https://msi.geo.nga.mil/api/publications/download?key=16694492/SFH00000/Pub200bk.pdf&type=view,Unknown,Coastal (Natural),Unknown,,Yes,33.0,Unknown,Unknown,0.0,Unknown,,Unknown,Unknown,Antarctica,Antarctica -- 63060,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,0.0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,VI,Unknown,23.2,Admiralty Bay,Unknown,Unknown,Unknown,Unknown,23.2,Unknown,-62.083333,Yes,Unknown,63090.0,Unknown,0.0,Unknown,POINT (-58.416667 -62.083333),Unknown,Good,0.0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,Unknown,Yes,Unknown,Sailing Directions Pub. 200 (Planning Guide & Enroute) - Antarctica,Unknown,Unknown,Unknown,Unknown,-58.416667,Unknown,Unknown,"coa29c, gen29c",0.0,0.0,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Very Small,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,,29101.0,0.0
Unknown,South Pacific Ocean,Unknown,Unknown,Unknown,Unknown,https://msi.geo.nga.mil/api/publications/download?key=16694492/SFH00000/Pub200bk.pdf&type=view,Unknown,Coastal (Natural),Unknown,,Yes,34.0,Unknown,Unknown,0.0,Unknown,,Unknown,Unknown,Antarctica,Antarctica -- 63060,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,0.0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,VI,Unknown,23.2,Melchior Harbor,Unknown,Unknown,Unknown,Unknown,4.9,Unknown,-64.316667,Yes,Unknown,63110.0,Unknown,0.0,Unknown,POINT (-63 -64.316667),Unknown,Poor,0.0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,,Unknown,Yes,Unknown,Sailing Directions Pub. 200 (Planning Guide & Enroute) - Antarctica,Unknown,Unknown,Unknown,Unknown,-63.0,,Unknown,"coa29c, gen29c",0.0,0.0,Unknown,Unknown,Yes,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Very Small,Unknown,Unknown,Unknown,Yes,Unknown,0.0,0.0,Unknown,Unknown,Unknown,,29106.0,0.0
Unknown,North Atlantic Ocean,Unknown,Unknown,Yes,Unknown,https://nauticalcharts.noaa.gov/publications/coast-pilot/files/cp2/CPB2_WEB.pdf,Yes,River (Natural),Unknown,,No,35.0,Unknown,Yes,0.0,Unknown,,Unknown,Unknown,United States,United States E Coast -- 6585,Yes,Unknown,Unknown,,Unknown,Unknown,Unknown,0.0,Unknown,1.5,Unknown,Yes,Unknown,Unknown,Yes,Unknown,No,Unknown,Unknown,IV,Unknown,9.4,Grasselli,Unknown,Unknown,Unknown,Unknown,9.4,No,40.616667,Yes,Unknown,7900.0,No,0.0,Unknown,POINT (-74.2 40.616667),Yes,Good,0.0,Unknown,0.0,Unknown,Unknown,No,Unknown,No,Yes,Unknown,,Unknown,Unknown,Unknown,U.S. Coast Pilot 2 - Atlantic Coast: Cape Cod MA to Sandy Hook NJ,Unknown,Unknown,Yes,Unknown,-74.2,Unknown,Unknown,"a1707640, coa17c, h1707810",0.0,0.0,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Small,Unknown,Unknown,Unknown,Unknown,Yes,0.0,9.4,Unknown,Unknown,Yes,,12333.0,0.0
Unknown,Mediterranean Sea; North Atlantic Ocean,Unknown,Unknown,Yes,Unknown,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub132bk.pdf&type=view,Yes,Coastal (Natural),Unknown,,No,36.0,Yes,Unknown,0.0,Unknown,,Unknown,Yes,Turkey,Italy -- 40345,Unknown,Unknown,Yes,,Unknown,Unknown,Unknown,0.0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,III,Unknown,0.0,Aksaz Limani,Unknown,Yes,Unknown,Unknown,23.2,Unknown,36.833333,Yes,Unknown,44807.0,Unknown,0.0,Unknown,POINT (28.383333 36.833333),Unknown,Unknown,0.0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,,Unknown,Unknown,Unknown,Sailing Directions Pub. 132 (Enroute) - Eastern Mediterranean,Unknown,Unknown,Unknown,Unknown,28.383333,Limited,Small,"a1044805, coa10c, gen10b, h1044808",0.0,0.0,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Yes,Unknown,Small,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Yes,,54425.0,0.0
Unknown,Gulf of Guinea; North Atlantic Ocean,Unknown,Unknown,Unknown,Unknown,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub123bk.pdf&type=view,Unknown,Open Roadstead,Unknown,,No,37.0,Unknown,Unknown,0.0,Unknown,,Unknown,Unknown,Nigeria,Nigeria -- 46120,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,0.0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,II,Unknown,23.2,Egina Oil Terminal,Unknown,Unknown,Unknown,Unknown,23.2,Unknown,3.066667,Unknown,Unknown,46239.0,Unknown,0.0,Unknown,POINT (6.7 3.066667),Unknown,Poor,23.2,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,,Unknown,Unknown,Unknown,Sailing Directions Pub. 123 (Enroute) - Southwest Coast of Africa,Unknown,Unknown,Unknown,Unknown,6.7,Unknown,Unknown,"coa01a, gen01b",0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Very Small,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,7.9,Unknown,Unknown,Unknown,,57140.0,0.0
Unknown,Mozambique Channel; Indian Ocean,Unknown,Unknown,Yes,Unknown,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub171bk.pdf&type=view,Unknown,Coastal (Natural),Unknown,,Unknown,38.0,Yes,Unknown,0.0,Unknown,,Unknown,Unknown,Madagascar,Madagascar -- 47350,Yes,Unknown,Unknown,,Unknown,Yes,Unknown,0.0,Unknown,0.0,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,VII,Unknown,7.9,Antsohim Bondrona,Unknown,Unknown,Unknown,Unknown,7.9,Unknown,-13.083333,Yes,Unknown,47625.0,Unknown,0.0,Unknown,POINT (48.833333 -13.083333),Unknown,Fair,0.0,Unknown,0.0,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Yes,Sailing Directions Pub. 171 (Enroute) - East Africa and the South Indian Ocean,Unknown,Unknown,Yes,Unknown,48.833333,Limited,Unknown,"coa02h, gen02b",0.0,0.0,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Very Small,Unknown,Unknown,Unknown,Yes,Unknown,0.0,7.9,Unknown,Unknown,Yes,,61410.0,0.0
Unknown,Aegean Sea; Mediterranean Sea; North Atlantic Ocean,Unknown,Unknown,Unknown,Unknown,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub132bk.pdf&type=view,Unknown,Coastal (Breakwater),Unknown,,No,39.0,Unknown,Unknown,0.0,Unknown,,Unknown,Unknown,Greece,Greece East Coast -- 42010,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,0.0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Yes,Unknown,III,Unknown,12.5,Ayios Nikolaos,Unknown,Unknown,Unknown,Unknown,9.4,No,37.983333,Unknown,Unknown,42180.0,Unknown,0.0,Unknown,POINT (23.533333 37.983333),Unknown,Fair,0.0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Arapis,Unknown,Unknown,Unknown,Sailing Directions Pub. 132 (Enroute) - Eastern Mediterranean,Unknown,Unknown,Yes,Unknown,23.533333,Major,Small,"a0942050, coa09d, gen09, h0942230",0.0,0.0,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Very Small,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,7.9,Unknown,Unknown,Unknown,,54339.0,0.0
Unknown,Aegean Sea; Mediterranean Sea; North Atlantic Ocean,Unknown,Unknown,Unknown,Unknown,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub132bk.pdf&type=view,Unknown,Coastal (Breakwater),Unknown,,Unknown,40.0,Unknown,Unknown,0.0,Unknown,,Unknown,Yes,Greece,Kikladhes -- 42870,Yes,Unknown,Unknown,,Unknown,Unknown,Unknown,0.0,Unknown,1.0,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,III,Unknown,0.0,Akra Kavonisi,Unknown,Unknown,Yes,Unknown,0.0,Unknown,35.516667,Yes,Unknown,43093.0,Unknown,0.0,Unknown,POINT (23.633333 35.516667),Unknown,Fair,0.0,Unknown,0.0,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Yes,Sailing Directions Pub. 132 (Enroute) - Eastern Mediterranean,Unknown,Unknown,Unknown,Unknown,23.633333,Limited,Small,"a0943100, coa09d, gen09",0.0,0.0,Unknown,Unknown,Unknown,No,Unknown,No,Unknown,Unknown,Yes,Unknown,Very Small,Yes,Unknown,Unknown,Yes,Unknown,0.0,7.9,Yes,No,Yes,,54318.0,0.0
Unknown,Sea of Marmara; Mediterranean Sea; North Atlantic Ocean,Unknown,Unknown,Yes,Unknown,https://msi.geo.nga.mil/Publications/SDEnroute,Yes,Coastal (Natural),Unknown,,Unknown,41.0,Yes,Unknown,0.0,Unknown,,Unknown,Unknown,Turkey,Turkey Europe -- 43325,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,0.0,Unknown,0.0,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,III,Unknown,23.2,Borusan Fertilizer Jetty,Unknown,Unknown,Unknown,Unknown,0.0,Yes,40.416667,Yes,Unknown,43384.0,Unknown,0.0,Unknown,POINT (29.1 40.416667),Unknown,Fair,0.0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Yes,Admiralty Sailing Directions - NP24 - Black Sea and Sea of Azov Pilot (United Kingdom Hydrographic Office),Unknown,Unknown,Yes,Unknown,29.1,Limited,Unknown,"a1043410, coa10c, gen10b",0.0,0.0,Unknown,Yes,Unknown,No,Unknown,Yes,Yes,Yes,Unknown,Yes,Very Small,Unknown,Unknown,Unknown,Yes,Unknown,0.0,6.4,Yes,Unknown,Yes,,55043.0,0.0
