Port Security;World Water Body;Railway;Cranes - Floating;Supplies - Provisions;Communications - Telefax;Publication Link;Facilities - Wharves;Harbor Type;Facilities - Ice Mooring;UN/LOCODE;Entrance Restriction - Ice;OID;Supplies - Fuel Oil;Services - Navigation Equipment;Offshore Maximum Vessel Beam (m);Facilities - Liquid Bulk;IHO S-57 Electronic Navigational Chart;Underkeel Clearance Management System;Pilotage - Advisable;Country Code;Region Name;Quarantine - Pratique;Harbor Use;Facilities - Med Mooring;IHO S-130 Sea Area;Facilities - Dangerous Cargo Anchorage;Lifts - 0-24 Tons;Services - Electrical Repair;Offshore Maximum Vessel Length (m);Facilities - Oil Terminal;Tidal Range (m);Vessel Traffic Service;First Port of Entry;Cranes - Fixed;Supplies - Engine;Estimated Time of Arrival Message;Search and Rescue;Entrance Restriction - Tide;Pilotage - Available;Communications - Radiotelephone;NAVAREA;Quarantine - Other;Anchorage Depth (m);Main Port Name;Facilities - Container;Services - Electricity;Pilotage - Local Assistance;Degaussing;Channel Depth (m);Dirty Ballast Disposal;Latitude;Supplies - Potable Water;Traffic Separation Scheme;World Port Index Number;Quarantine - Sanitation;Maximum Vessel Beam (m);Facilities - Beach Mooring;Communications - Telephone;Shelter Afforded;Oil Terminal Depth (m);Chemical Holding Tank Disposal;Maximum Vessel Draft (m);Supplies - Deck;Cranes Container;US Representative;Facilities - Solid Bulk;Entrance Restriction - Heavy Swell;Communications - Rail;Lifts - 100+ Tons;Alternate Port Name;Facilities - Breakbulk;Facilities - Anchorage;Services - Longshoremen;Sailing Direction or Publication;Facilities - Ro-Ro;Services -Diving;Entrance Restriction - Other;Facilities - Other;Longitude;Repairs;Dry Dock;Digital Nautical Chart;Maximum Vessel Length (m);Offshore Maximum Vessel Draft (m);Supplies - Aviation Fuel;Pilotage - Compulsory;Good Holding Ground;Overhead Limits;Communications - Airport;Tugs - Assistance;Lifts - 50-100 Tons;Supplies - Diesel Oil;Turning Area;Lifts - 25-49 Tons;Harbor Size;Garbage Disposal;Services - Ice Breaking;Facilities - LNG Terminal;Communications - Radio;Services -Steam;Liquified Natural Gas Terminal Depth (m);Cargo Pier Depth (m);Cranes - Mobile;Tugs - Salvage;Medical Facilities;IHO S-101 Electronic Navigational Chart;Standard Nautical Chart;Entrance Width (m);Position
Unknown;"Sea of Marmara; Mediterranean Sea; North Atlantic Ocean";Unknown;Unknown;Yes;Unknown;https://msi.geo.nga.mil/Publications/SDEnroute;Yes;Canal or Lake;Unknown;TRTEK;No;1070.0;Yes;Unknown;0.0;Unknown;;Unknown;No;Turkey;Turkey Europe -- 43325;Unknown;Unknown;Unknown;;Unknown;Yes;Unknown;0.0;Unknown;0.0;Unknown;No;Yes;Unknown;Yes;Unknown;No;Yes;Unknown;III;Yes;11.0;Tekirdag;Unknown;Unknown;No;Unknown;0.0;No;40.983333;Yes;Unknown;43390.0;Yes;0.0;Unknown;Unknown;Fair;7.9;Unknown;0.0;Unknown;Unknown;No;Unknown;Yes;Unknown;Unknown;Rodosto;Unknown;Yes;Yes;Admiralty Sailing Directions - NP24 - Black Sea and Sea of Azov Pilot (United Kingdom Hydrographic Office);Unknown;Unknown;Yes;Unknown;27.516667;;Unknown;a1043390, coa10c, gen10b, h1043390;0.0;0.0;Unknown;Yes;Yes;Unknown;Unknown;Yes;Yes;Yes;Yes;Yes;Very Small;No;Unknown;Unknown;Yes;Unknown;0.0;9.4;Yes;Unknown;Yes;;55043.0;0.0;40.983333,27.516667,0.000001
Unknown;"Adriatic Sea; Mediterranean Sea; North Atlantic Ocean";Unknown;Yes;Yes;Yes;https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub132bk.pdf&type=view;Yes;Coastal (Breakwater);Unknown;METIV;No;1071.0;Yes;Unknown;0.0;Unknown;;Unknown;Yes;Montenegro;Serbia and Montenegro -- 41560;Unknown;Unknown;Unknown;;Unknown;Unknown;Unknown;0.0;Unknown;1.0;Unknown;Yes;Yes;Unknown;Yes;Unknown;No;Unknown;Unknown;III;Unknown;23.2;Tivat;Unknown;Unknown;Unknown;Unknown;7.9;No;42.433333;Yes;Unknown;41620.0;Unknown;0.0;Unknown;Yes;Fair;0.0;Unknown;0.0;Unknown;Unknown;No;Unknown;No;Yes;Unknown;;Unknown;Unknown;Unknown;Sailing Directions Pub. 132 (Enroute) - Eastern Mediterranean;Unknown;Unknown;Unknown;Unknown;18.7;Major;Medium;a0941320, coa09c, gen09, h0941620;0.0;0.0;Unknown;Yes;Unknown;Unknown;Yes;Unknown;Unknown;Unknown;Unknown;Yes;Very Small;Unknown;Unknown;Unknown;Unknown;Unknown;0.0;3.4;Unknown;Unknown;Unknown;;54089.0;0.0;42.433333,18.700000,0.000001
Unknown;"Aegean Sea; Mediterranean Sea; North Atlantic Ocean";Unknown;Unknown;Yes;Yes;https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub132bk.pdf&type=view;Yes;Coastal (Natural);Unknown;GRSMI;No;1072.0;No;Unknown;0.0;Unknown;;Unknown;No;Greece;Aegean Islands -- 42640;Yes;Unknown;Unknown;;Unknown;Unknown;Unknown;0.0;Unknown;0.0;Unknown;No;Unknown;Unknown;Yes;Unknown;No;Yes;Yes;III;Yes;23.2;Samos;Unknown;Unknown;Unknown;Unknown;3.4;No;37.75;Yes;Unknown;42850.0;Unknown;0.0;Unknown;Yes;Fair;0.0;Unknown;0.0;Unknown;Unknown;No;Unknown;No;Unknown;Unknown;Kolpos Vatheos;Unknown;Yes;Unknown;Sailing Directions Pub. 132 (Enroute) - Eastern Mediterranean;Unknown;Unknown;No;Unknown;26.966667;Limited;Unknown;a0943315, coa09d, gen09, h0942850;0.0;0.0;Unknown;No;Yes;No;Unknown;No;Unknown;Unknown;Yes;Unknown;Very Small;Yes;Unknown;Unknown;Yes;Unknown;0.0;1.8;Unknown;Unknown;Yes;;54389.0;0.0;37.750000,26.966667,0.000001
Unknown;"Balearic Sea; Mediterranean Sea; North Atlantic Ocean";Small;Unknown;Unknown;Yes;https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub131bk.pdf&type=view;Yes;Coastal (Breakwater);No;ESVLG;No;1073.0;Unknown;Unknown;0.0;Unknown;;Unknown;Unknown;Spain;Spain SE Coast -- 38340;Yes;Unknown;Unknown;;Unknown;Yes;Unknown;0.0;Unknown;0.0;Unknown;Unknown;Yes;Unknown;Yes;Unknown;Unknown;Yes;Unknown;III;Unknown;6.4;Villanueva Y Geltru;Unknown;Unknown;Unknown;Unknown;6.4;Yes;41.233333;Unknown;Unknown;38543.0;Yes;0.0;No;Yes;Fair;0.0;Unknown;0.0;Unknown;Unknown;Unknown;Unknown;Unknown;Yes;Unknown;;Unknown;Unknown;Unknown;Sailing Directions Pub. 131 (Enroute) - Western Mediterranean;Unknown;Unknown;Yes;Unknown;1.733333;Unknown;Unknown;a0838550, coa08i, gen08a;0.0;0.0;Unknown;Yes;Unknown;Unknown;Yes;Yes;Unknown;Unknown;Unknown;Unknown;Very Small;Unknown;Unknown;Unknown;Yes;Yes;0.0;6.4;Yes;Unknown;Unknown;;52119.0;0.0;41.233333,1.733333,0.000001
Unknown;"Adriatic Sea; Mediterranean Sea; North Atlantic Ocean";Small;Yes;Yes;Unknown;https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub131bk.pdf&type=view;Yes;Coastal (Breakwater);Unknown;HRPUY;Unknown;1074.0;Yes;Unknown;0.0;Unknown;;Unknown;Yes;Croatia;Croatia -- 40877;Yes;Unknown;Unknown;;Unknown;Yes;Unknown;0.0;Unknown;2.0;Unknown;Unknown;Unknown;Unknown;Yes;Unknown;Unknown;Yes;Yes;III;Yes;11.0;Pula;Unknown;Unknown;Unknown;Unknown;7.9;Yes;44.883333;Yes;Unknown;40960.0;Yes;0.0;Unknown;Unknown;Good;7.9;Unknown;0.0;Unknown;Unknown;No;Unknown;Unknown;Yes;Yes;Rada Di Pola;Unknown;Yes;Unknown;Sailing Directions Pub. 131 (Enroute) - Western Mediterranean;Unknown;Unknown;Yes;Unknown;13.8;Moderate;Medium;a0941010, coa09c, gen09, h0940960;0.0;0.0;Unknown;Yes;Unknown;Unknown;Yes;Yes;Unknown;Unknown;Unknown;Unknown;Very Small;Yes;Unknown;Unknown;Yes;Unknown;0.0;3.4;Yes;Unknown;Yes;;54169.0;0.0;44.883333,13.800000,0.000001
Unknown;North Atlantic Ocean;Unknown;Unknown;Unknown;Unknown;https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub143bk.pdf&type=view;Unknown;Coastal (Breakwater);Unknown;ESFUE;Unknown;1075.0;Unknown;Unknown;0.0;Unknown;;Unknown;Unknown;Spain;Islas Canarias -- 38140;Unknown;Unknown;Yes;;Unknown;Yes;Unknown;0.0;Unknown;3.0;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Yes;Unknown;II;Unknown;17.1;Puerto Del Rosario;Unknown;Unknown;Yes;Unknown;12.5;No;28.5;No;Unknown;38180.0;Yes;0.0;Unknown;Unknown;Fair;0.0;Unknown;0.0;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Yes;;Unknown;Unknown;Unknown;Sailing Directions Pub. 143 (Enroute) - West Coast of Europe and Northwest Africa;Unknown;Unknown;Yes;Unknown;-13.85;Limited;Small;a0138180, coa01b, gen01a, h0138180;0.0;0.0;Unknown;Yes;Unknown;Unknown;Unknown;No;Yes;Unknown;Unknown;Unknown;Very Small;Unknown;Unknown;Unknown;Yes;Unknown;0.0;11.0;Unknown;Unknown;Yes;;51380.0;0.0;28.500000,-13.850000,0.000001
Unknown;"Adriatic Sea; Mediterranean Sea; North Atlantic Ocean";Unknown;Yes;Unknown;Unknown;https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub132bk.pdf&type=view;Unknown;Coastal (Natural);Unknown;ALSHG;No;1076.0;No;Unknown;0.0;Unknown;;Unknown;Unknown;Albania;Albania -- 41650;Yes;Unknown;Yes;;Unknown;Yes;Unknown;0.0;Unknown;0.0;Unknown;Yes;Unknown;Unknown;Yes;Unknown;No;Yes;Yes;III;Unknown;20.1;Shengjin;Unknown;Unknown;Unknown;Unknown;3.4;No;41.816667;Yes;Unknown;41660.0;Unknown;0.0;Unknown;Unknown;Fair;0.0;Unknown;0.0;Unknown;Unknown;No;Unknown;Yes;Unknown;Unknown;San Giovani Di Medua;Unknown;Yes;Unknown;Sailing Directions Pub. 132 (Enroute) - Eastern Mediterranean;Unknown;Unknown;Yes;Unknown;19.6;Unknown;Unknown;a0941320, coa09c, gen09;0.0;0.0;Unknown;Yes;Yes;No;Unknown;Yes;Unknown;No;Unknown;Unknown;Very Small;Unknown;Unknown;Unknown;Yes;Unknown;0.0;4.9;Unknown;Unknown;Unknown;;54090.0;0.0;41.816667,19.600000,0.000001
Unknown;"Mediterranean Sea; North Atlantic Ocean";Medium;Unknown;Unknown;Yes;https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub131bk.pdf&type=view;Yes;Coastal (Breakwater);Unknown;ESSFU;Unknown;1077.0;Yes;Unknown;0.0;Unknown;;Unknown;Unknown;Spain;Spain SE Coast -- 38340;Unknown;Unknown;Unknown;;Unknown;Yes;Unknown;0.0;Unknown;0.0;Unknown;Yes;Yes;Unknown;Yes;Unknown;Unknown;Yes;Yes;III;Unknown;20.1;San Feliu De Guixols;Unknown;Unknown;Unknown;Unknown;6.4;No;41.783333;Yes;Unknown;38570.0;Unknown;0.0;Unknown;Yes;Fair;0.0;Unknown;0.0;Unknown;Unknown;No;Unknown;Unknown;Unknown;Unknown;;Unknown;Unknown;Unknown;Sailing Directions Pub. 131 (Enroute) - Western Mediterranean;Unknown;Unknown;Yes;Unknown;3.033333;Limited;Unknown;a0838580, coa08j, gen08a;0.0;0.0;Unknown;Yes;Unknown;Unknown;Yes;No;Unknown;Yes;No;Yes;Very Small;Unknown;Unknown;Unknown;Yes;Unknown;0.0;6.4;Yes;No;Yes;;52120, 53060;0.0;41.783333,3.033333,0.000001
Unknown;"Ligurian Sea; Mediterranean Sea; North Atlantic Ocean";Large;Unknown;Yes;Yes;https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub131bk.pdf&type=view;Yes;Coastal (Breakwater);Yes;ITSVN;No;1078.0;Yes;Yes;0.0;Unknown;;Unknown;Yes;Italy;Italy West Coast -- 39330;Yes;Unknown;Yes;;Unknown;Yes;Yes;0.0;Unknown;0.0;Unknown;Yes;Yes;Yes;Yes;Unknown;Yes;Yes;Unknown;III;Unknown;15.5;Savona;Unknown;Yes;Yes;Unknown;9.4;No;44.316667;Yes;Unknown;39440.0;Yes;0.0;Yes;Yes;Good;7.9;Unknown;0.0;Yes;Unknown;No;Unknown;No;Yes;Yes;;Unknown;Yes;Yes;Sailing Directions Pub. 131 (Enroute) - Western Mediterranean;Unknown;Unknown;Yes;Unknown;8.5;Moderate;Unknown;a0839470, coa08k, gen08a, h0839440;0.0;0.0;Unknown;Yes;Unknown;Yes;Yes;Yes;Yes;Yes;Unknown;Yes;Small;Yes;Unknown;Unknown;Yes;Yes;0.0;7.9;Yes;Unknown;Yes;;53101.0;0.0;44.316667,8.500000,0.000001
Unknown;"Gulf of Lion; Mediterranean Sea; North Atlantic Ocean";Large;Unknown;Yes;Yes;https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub131bk.pdf&type=view;Yes;Coastal (Breakwater);Unknown;FRSET;No;1079.0;Yes;Unknown;0.0;Unknown;;Unknown;Yes;France;France South Coast -- 38710;Yes;Unknown;Unknown;;Unknown;Yes;Unknown;0.0;Unknown;1.0;Unknown;Yes;Unknown;Unknown;Yes;Unknown;No;Yes;Yes;III;Unknown;7.9;Sete;Unknown;Unknown;Unknown;Unknown;14.0;Yes;43.4;Yes;Unknown;38750.0;Yes;0.0;Unknown;Yes;Excellent;11.0;Unknown;0.0;Unknown;Unknown;No;Unknown;Yes;Yes;Unknown;;Unknown;Yes;Yes;Sailing Directions Pub. 131 (Enroute) - Western Mediterranean;Unknown;Unknown;Yes;Unknown;3.7;Limited;Unknown;a0838750, coa08j, gen08a, h0838750;0.0;0.0;Unknown;Yes;Yes;Yes;Yes;Yes;Unknown;Yes;Unknown;Yes;Small;Yes;Unknown;Unknown;Yes;Unknown;0.0;12.5;Yes;Yes;Yes;;53060.0;0.0;43.400000,3.700000,0.000001
Unknown;"Aegean Sea; Mediterranean Sea; North Atlantic Ocean";Unknown;Unknown;Unknown;Yes;https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub132bk.pdf&type=view;Yes;Coastal (Natural);Unknown;GRJSH;No;1083.0;Unknown;Unknown;0.0;Unknown;;Unknown;Unknown;Greece;Kriti -- 43080;Unknown;Unknown;Unknown;;Unknown;Unknown;Unknown;0.0;Unknown;0.0;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;No;Unknown;Unknown;III;Unknown;11.0;Sitia;Unknown;Unknown;Unknown;Unknown;7.9;No;35.216667;Unknown;Unknown;43150.0;Unknown;0.0;Unknown;Yes;Fair;0.0;Unknown;0.0;Unknown;Unknown;Unknown;Unknown;No;Unknown;Unknown;Vamvakia;Unknown;Yes;Unknown;Sailing Directions Pub. 132 (Enroute) - Eastern Mediterranean;Unknown;Unknown;Yes;Unknown;26.133333;Unknown;Unknown;coa09d, gen09;0.0;0.0;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Very Small;Unknown;Unknown;Unknown;Unknown;Unknown;0.0;3.4;Unknown;Unknown;Unknown;;54333.0;0.0;35.216667,26.133333,0.000001
Unknown;"Balearic Sea; Mediterranean Sea; North Atlantic Ocean";Medium;Yes;Yes;Unknown;https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub131bk.pdf&type=view;Yes;Coastal (Breakwater);Unknown;ESVLC;No;1085.0;Yes;Yes;0.0;Unknown;;Unknown;Yes;Spain;Spain SE Coast -- 38340;Yes;Unknown;Unknown;;Unknown;Yes;Yes;0.0;Unknown;0.0;Unknown;Yes;Yes;Yes;Yes;Unknown;No;Yes;Unknown;III;Unknown;17.1;Valencia;Unknown;Yes;Unknown;Unknown;15.5;Yes;39.45;Yes;Unknown;38480.0;Unknown;0.0;Unknown;Yes;Fair;0.0;Unknown;0.0;Yes;Unknown;Yes;Unknown;Yes;Yes;Unknown;;Unknown;Unknown;Yes;Sailing Directions Pub. 131 (Enroute) - Western Mediterranean;Unknown;Unknown;Yes;Unknown;-0.316667;Major;Small;a0838480, coa08i, gen08b, h0838480;0.0;0.0;Unknown;Yes;Yes;Unknown;Yes;Yes;Unknown;Yes;Unknown;Yes;Medium;Yes;Unknown;Unknown;Yes;No;0.0;17.1;Yes;Unknown;Yes;;52079.0;0.0;39.450000,-0.316667,0.000001
Unknown;North Atlantic Ocean;Small;Unknown;Unknown;Unknown;https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub143bk.pdf&type=view;Yes;Coastal (Natural);Unknown;ESVIL;Unknown;1086.0;Yes;Unknown;0.0;Unknown;;Unknown;Yes;Spain;Spain N Coast -- 37270;Unknown;Unknown;Unknown;;Unknown;Yes;Unknown;0.0;Unknown;4.0;Unknown;Unknown;Unknown;Yes;Yes;Unknown;Unknown;Yes;Unknown;II;Unknown;4.9;Villagarcia De Arosa;Unknown;Unknown;Unknown;Unknown;20.1;Yes;42.6;Yes;Unknown;37830.0;Yes;0.0;Unknown;Yes;Excellent;0.0;Unknown;0.0;Yes;Unknown;Unknown;Unknown;Unknown;Yes;Unknown;;Unknown;Unknown;Yes;Sailing Directions Pub. 143 (Enroute) - West Coast of Europe and Northwest Africa;Unknown;Unknown;Unknown;Unknown;-8.766667;Limited;Unknown;coa08d, gen08b;0.0;0.0;Unknown;Yes;Unknown;Unknown;Yes;Yes;Unknown;Yes;Unknown;Unknown;Very Small;Unknown;Unknown;Unknown;Yes;Unknown;0.0;11.0;Yes;Unknown;Yes;;51100.0;0.0;42.600000,-8.766667,0.000001
Unknown;"Mediterranean Sea; North Atlantic Ocean";Unknown;Unknown;Unknown;Unknown;https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub131bk.pdf&type=view;Unknown;Coastal (Natural);Unknown;ESROS;No;1087.0;Yes;Unknown;0.0;Unknown;;Unknown;Unknown;Spain;Spain SE Coast -- 38340;Yes;Unknown;Unknown;;Unknown;Yes;Unknown;0.0;Unknown;0.0;Unknown;No;Yes;Unknown;Yes;Unknown;No;Yes;Unknown;III;Unknown;17.1;Rosas;Unknown;Unknown;Unknown;Unknown;6.4;No;42.266667;Yes;Unknown;38590.0;Unknown;0.0;Unknown;Unknown;Good;0.0;Unknown;0.0;Unknown;Unknown;No;Unknown;No;Yes;Unknown;;Unknown;Yes;Unknown;Sailing Directions Pub. 131 (Enroute) - Western Mediterranean;Unknown;Unknown;Yes;Unknown;3.183333;Limited;Unknown;a0838580, coa08j, gen08a, h0838590;0.0;0.0;Unknown;No;Unknown;Unknown;Yes;Yes;Unknown;Unknown;Unknown;Unknown;Very Small;Unknown;Unknown;Unknown;Yes;Unknown;0.0;3.4;Unknown;No;Yes;;52120, 53060;0.0;42.266667,3.183333,0.000001
Unknown;"Balearic Sea; Mediterranean Sea; North Atlantic Ocean";Medium;Unknown;Yes;Unknown;https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub131bk.pdf&type=view;Yes;Coastal (Breakwater);Unknown;ESSAG;No;1088.0;Yes;Unknown;0.0;Unknown;;Unknown;Unknown;Spain;Spain SE Coast -- 38340;Yes;Unknown;Unknown;;Unknown;Yes;Unknown;0.0;Unknown;0.0;Unknown;Yes;Yes;Unknown;Yes;Unknown;No;Unknown;Unknown;III;Unknown;20.1;Sagunto;Unknown;Unknown;Unknown;Unknown;7.9;No;39.65;Yes;Unknown;38490.0;Unknown;0.0;Unknown;Unknown;Fair;0.0;Unknown;0.0;Unknown;Unknown;No;Unknown;Yes;Yes;Yes;"El Puerto; El Puerto De Sagunto; Murveidro; Sagunto";Unknown;Unknown;Yes;Sailing Directions Pub. 131 (Enroute) - Western Mediterranean;Unknown;Unknown;Yes;Unknown;-0.216667;Limited;Unknown;a0838480, coa08i, gen08b, h0838490;0.0;0.0;Unknown;Yes;Yes;No;Yes;Yes;Yes;Yes;Unknown;Yes;Very Small;Unknown;Unknown;Unknown;Yes;Unknown;0.0;14.0;Yes;No;Yes;;52091.0;0.0;39.650000,-0.216667,0.000001
Unknown;"Tyrrhenian Sea; Mediterranean Sea; North Atlantic Ocean";Small;Unknown;Unknown;Unknown;https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub131bk.pdf&type=view;Yes;Coastal (Breakwater);Unknown;ITTDG;Unknown;1090.0;Yes;Unknown;0.0;Unknown;;Unknown;Yes;Italy;Italy East Coast -- 40390;Yes;Unknown;Yes;;Unknown;Unknown;Unknown;0.0;Unknown;0.0;Unknown;Unknown;Unknown;Unknown;Yes;Unknown;Unknown;Yes;Unknown;III;Unknown;3.4;Torre Del Greco;Unknown;Unknown;Unknown;Unknown;7.9;Unknown;40.783333;Yes;Unknown;40505.0;Yes;0.0;Unknown;Unknown;Poor;0.0;Unknown;0.0;Unknown;Unknown;Unknown;Unknown;Unknown;Yes;Unknown;;Unknown;Yes;Unknown;Sailing Directions Pub. 131 (Enroute) - Western Mediterranean;Unknown;Unknown;Yes;Unknown;14.366667;Limited;Unknown;a0939960, coa09b, gen09, h0939960;0.0;0.0;Unknown;Unknown;Unknown;Unknown;Unknown;Yes;Unknown;Yes;Unknown;Unknown;Very Small;Unknown;Unknown;Unknown;Yes;Unknown;0.0;23.2;Unknown;Unknown;Yes;;53166.0;0.0;40.783333,14.366667,0.000001
Unknown;"Mediterranean Sea; North Atlantic Ocean";Small;Unknown;Yes;Yes;https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub132bk.pdf&type=view;Unknown;Coastal (Breakwater);Unknown;TRYAK;Unknown;1092.0;Yes;Unknown;0.0;Unknown;;Unknown;Unknown;Turkey;Turkey Asia -- 44360;Unknown;Unknown;Unknown;;Unknown;Yes;Unknown;0.0;Unknown;0.0;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;III;Unknown;18.6;Yakacik;Unknown;Unknown;Unknown;Unknown;17.1;Unknown;36.716667;Yes;Unknown;44803.0;Unknown;0.0;Unknown;Yes;Fair;14.0;Unknown;0.0;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Yes;;Unknown;Unknown;Yes;Sailing Directions Pub. 132 (Enroute) - Eastern Mediterranean;Unknown;Unknown;Yes;Unknown;36.183333;;Unknown;a1044880, coa10d, gen10b, h1044880;0.0;0.0;Unknown;Unknown;Yes;Unknown;Unknown;Yes;Yes;Yes;Yes;Yes;Very Small;Yes;Unknown;Unknown;Yes;Unknown;0.0;4.9;Yes;Unknown;Yes;;54482.0;0.0;36.716667,36.183333,0.000001
Unknown;"Mediterranean Sea; North Atlantic Ocean";Unknown;Unknown;Yes;Unknown;https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub131bk.pdf&type=view;Yes;Coastal (Breakwater);Unknown;ESCRS;Unknown;1093.0;Yes;Unknown;0.0;Unknown;;Unknown;Yes;Spain;Spain SE Coast -- 38340;Unknown;Unknown;Unknown;;Unknown;Yes;Unknown;0.0;Unknown;0.0;Unknown;Unknown;Unknown;Unknown;Yes;Unknown;Unknown;Yes;Unknown;III;Yes;23.2;Puerto De Carboneras;Unknown;Unknown;Yes;Unknown;23.2;Unknown;37.0;Yes;Unknown;38395.0;Yes;0.0;Unknown;Unknown;Fair;0.0;Unknown;0.0;Unknown;Unknown;No;Unknown;Unknown;Unknown;Unknown;;Unknown;Unknown;Unknown;Sailing Directions Pub. 131 (Enroute) - Western Mediterranean;Unknown;Unknown;Unknown;Unknown;-1.883333;Limited;Unknown;a0838395, coa08o, gen08b, h0838395;0.0;0.0;Unknown;Yes;Yes;Unknown;Yes;Yes;Unknown;Yes;Unknown;Unknown;Small;Yes;Unknown;Unknown;Yes;Unknown;0.0;14.0;Yes;Unknown;Yes;;52054.0;0.0;37.000000,-1.883333,0.000001
Unknown;"Bay of Biscay; North Atlantic Ocean";Small;Unknown;Yes;Yes;https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub143bk.pdf&type=view;Yes;River (Natural);Unknown;ESRIB;No;1095.0;Yes;No;0.0;Unknown;;Unknown;Unknown;Spain;Spain N Coast -- 37270;Yes;Unknown;Unknown;;Unknown;Unknown;No;0.0;Unknown;4.0;Unknown;Yes;Unknown;No;Yes;Unknown;Yes;Yes;Yes;II;Unknown;9.4;Ribadeo;Unknown;No;Yes;Unknown;12.5;Yes;43.533333;Yes;Unknown;37670.0;Unknown;0.0;Unknown;Yes;Good;0.0;Unknown;0.0;No;Unknown;No;Unknown;No;Yes;Unknown;;Unknown;Unknown;Yes;Sailing Directions Pub. 143 (Enroute) - West Coast of Europe and Northwest Africa;Unknown;Unknown;Yes;Unknown;-7.033333;Limited;Unknown;coa08c, gen08b;0.0;0.0;Unknown;Yes;Unknown;Yes;Yes;No;Unknown;No;Unknown;Yes;Very Small;Unknown;Unknown;Unknown;Yes;No;0.0;4.9;Yes;No;Yes;;37033.0;0.0;43.533333,-7.033333,0.000001
Unknown;"Adriatic Sea; Mediterranean Sea; North Atlantic Ocean";Unknown;Unknown;Unknown;Unknown;https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub132bk.pdf&type=view;Yes;Coastal (Natural);Unknown;HRSEN;Unknown;1096.0;Unknown;Unknown;0.0;Unknown;;Unknown;Unknown;Croatia;Croatia -- 40877;Yes;Unknown;Unknown;;Unknown;Unknown;Unknown;0.0;Unknown;1.0;Unknown;Yes;Unknown;Unknown;Yes;Unknown;Yes;Yes;Unknown;III;Unknown;12.5;Senj;Unknown;Unknown;Unknown;Unknown;14.0;No;44.983333;Yes;Unknown;41090.0;Yes;0.0;Unknown;Unknown;Fair;0.0;Unknown;0.0;Unknown;Unknown;No;Unknown;Yes;Unknown;Unknown;Luka Senj;Unknown;Unknown;Unknown;Sailing Directions Pub. 132 (Enroute) - Eastern Mediterranean;Unknown;Unknown;Yes;Unknown;14.9;Unknown;Unknown;a0941010, coa09c, gen09;0.0;0.0;Unknown;Yes;No;Unknown;Unknown;Yes;Unknown;Unknown;Unknown;Unknown;Very Small;Unknown;Unknown;Unknown;Yes;Unknown;0.0;1.8;Unknown;Unknown;Yes;;54180.0;0.0;44.983333,14.900000,0.000001
